created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Oct 08 12:09:45 +0000 2023;1710990862967292106;"Terkuak! Rekaman Suara Telepon Jessica Wongso dan Kembaran Mirna Salihin usai Kematian Mirna  Saksikan selengkapnya di: https://t.co/WM5oYXlfjB  #KopiSianida #JessicaWongso #IceCold";0;0;0;0;in;132078023;1710990862967292106;officialinews_;https://twitter.com/officialinews_/status/1710990862967292106
Sun Oct 08 12:09:29 +0000 2023;1710990795808067668;"Pelayan Kafe Olivier Menuduh Jessica Memasukan Sesuatu ke Kopi Mirna  Saksikan selengkapnya di: https://t.co/nTCXtJKeUb  #KopiSianida #JessicaWongso #IceCold";0;0;0;0;in;132078023;1710990795808067668;officialinews_;https://twitter.com/officialinews_/status/1710990795808067668
Sun Oct 08 12:09:17 +0000 2023;1710990745493192745;"Krishna Murti Memaksa Jessica untuk Mengakui Telah Meracuni Mirna  Saksikan selengkapnya di: https://t.co/LALrcNWEpw   #KopiSianida #JessicaWongso #IceCold";0;0;0;0;in;132078023;1710990745493192745;officialinews_;https://twitter.com/officialinews_/status/1710990745493192745
Sun Oct 08 12:08:46 +0000 2023;1710990615876669591;"dr. Theo Pakar Farmasi Kimia Menuduh Jessica Sembunyikan Sianida di Sedotan Mirna  Saksikan selengkapnya di: https://t.co/NrvpI65SpW   #KopiSianida #JessicaWongso #IceCold";0;0;0;0;in;132078023;1710990615876669591;officialinews_;https://twitter.com/officialinews_/status/1710990615876669591
Sun Oct 08 12:07:35 +0000 2023;1710990319536488958;"PANAS! JPU Bentak Saksi Ahli Kubu Jessica, Otto Hasibuan Meradang: Hormati Saksi Saya!  Saksikan selengkapnya di: https://t.co/x072CQ08qn   #KopiSianida #JessicaWongso #IceCold";0;0;0;0;in;132078023;1710990319536488958;officialinews_;https://twitter.com/officialinews_/status/1710990319536488958
Sun Oct 08 12:07:16 +0000 2023;1710990237961462060;"Tak Ada Ampun! Jessica Dicecar JPU Soal Alasan Menolak Mencicipi Kopi Mirna  Saksikan selengkapnya di: https://t.co/vX3ftwFgWh  #KopiSianida #JessicaWongso #IceCold";0;0;0;0;in;132078023;1710990237961462060;officialinews_;https://twitter.com/officialinews_/status/1710990237961462060
Sun Oct 08 12:00:08 +0000 2023;1710988443675992402;"Ternyata film Netflix Ice Cold Jessica Wongso tidak dapat mengalihkan isu hukum pemerasan mantan Menteri Pertanian oleh Petinggi KPK, masih tetep berlanjut";0;0;0;0;in;172152872;1710988443675992402;JefWangsadirana;https://twitter.com/JefWangsadirana/status/1710988443675992402
Sun Oct 08 11:57:38 +0000 2023;1710987815490846918;"ini setelah ice cold rilis isi twt itu semua, jujur klo menurutku agak ga fair krn yg hadirkan di dokumenter sisi nya yg kontra jessica dipidana, harusnya dihadirkan jg sisi penegak hukumnya, hakimnya, jaksanya";0;2;0;0;in;2923512110;1710987815490846918;nuna1230_;https://twitter.com/nuna1230_/status/1710987815490846918
Sun Oct 08 11:46:43 +0000 2023;1710985066275590313;"bjir keasikan nonton ice cold jessica jd lupa shani sts anjrit wkwk";0;0;0;0;in;1529503972796801024;1710985066275590313;atrayaaa;https://twitter.com/atrayaaa/status/1710985066275590313
Sun Oct 08 11:00:00 +0000 2023;1710973311264473542;"Kasus kematian Wayan Mirna Salihin yang disebut tewas karena keracunan es kopi sianida dirangkum dalam film dokumenter bertajuk Ice Cold: Murder, Coffee, and Jessica Wongso yang sudah tayang di Netflix.  #JessicaWongso #IceCold   https://t.co/ComrgyFqsg";0;0;0;0;in;902837643024539651;1710973311264473542;medcom_id;https://twitter.com/medcom_id/status/1710973311264473542
Sun Oct 08 10:56:29 +0000 2023;1710972427226976565;"@KangManto123 @jokowi @mohmahfudmd @KejaksaanRI Kasihan, Jessisa.😢  Semoga film dokumenter Netflix itu, ‘Ice Cold: Murder, Coffee and Jessica Wongso’ sebagai pintu terbukanya kasus sebenarnya. Semoga kasus ini dibuka kembali. Kebenaran diungkapkan.  Setelah menonton film dokumenter tsb, mendengar kesaksian dan penjelasan…";0;1;1;1;in;57570619;1710465589561704627;danielht2009;https://twitter.com/danielht2009/status/1710972427226976565
Sun Oct 08 10:55:38 +0000 2023;1710972213875347619;"@tanyarlfes itu sengaja ngga pake oxford comma biar kalian fokus ke ice cold murder, yang menceritakan mengenai coffee dan jessica wongso  bukan cerita tentang ice cold murder, coffee, and jessica wongso ❌️ (kalo kaya gini jadinya setara)  atau entahlah, suka² directornya 🥲🤝";0;0;0;0;in;194472563;1710834390199325022;tunggudingin;https://twitter.com/tunggudingin/status/1710972213875347619
Sun Oct 08 10:50:57 +0000 2023;1710971033099153486;"So frustrating to watch😮‍💨An eye-opener to the justice system,not only in Indonesia but around the world. No money,no justice that has always been.Justice may seek or ignore the truth,but everyone deserves fair &amp  proper trial.Jessica is innocent unless proven guilty, #IceCold https://t.co/7iOZPEZwbr";0;1;1;2;en;91536072;1710971033099153486;bingsquared;https://twitter.com/bingsquared/status/1710971033099153486
Sun Oct 08 10:25:48 +0000 2023;1710964702992576705;"Kasus kopi sianida kembali muncul setelah Netflix menayangkan film dokumenter Ice Cold: Murder, Coffee, and Jessica Wongso.   Otto Hasibuan selaku pengacara Jessica Wongso kembali menganggapi kasus tersebut terkait dengan hukuman yang diberikan. Bagaimana tanggapannya? Yuk, simak… https://t.co/V0xdXtTkK7";1;3;3;8;in;55507370;1710964702992576705;tvOneNews;https://twitter.com/tvOneNews/status/1710964702992576705
Sun Oct 08 10:23:39 +0000 2023;1710964162317504963;"Baru sempet nonton #IceCold  ... Pas dipikir, Jessica ktnya kan lg deprsi/under therapy, rangorang yg lg bgt kan lg numb, mna ada smpet effort bwt sakit hati/revenge/jealous? Yg ada constantly pengen m*ti. Klo ttg dy kyk org b aja pas sidang: lu blm prnh liat orang numb, pasti.";1;1;0;2;in;1047474517726060545;1710964162317504963;CaiHaerang;https://twitter.com/CaiHaerang/status/1710964162317504963
Sun Oct 08 09:46:38 +0000 2023;1710954849523974590;"SANGAT BENAR IRJEN.POL.KRISNHA.M.KASUS JESSICA ITU SEJATINYA SDH USAI,SAH SECARA HUKUM,SKRG GARA2 NETFLIK Bikin FILM ICE COLD, PAKE FITNAH AYAHNYA  LAGI,KASUS ITU SDH LEWATI BARESKRIM,JAKSA2,HAKIM2,PN,PT,PK,MA,KALO MAU CARI YG ADIL LAGI,NANTI DI AKHERAT.";1;0;0;0;in;1499725799196217345;1710954849523974590;79_two;https://twitter.com/79_two/status/1710954849523974590
Sun Oct 08 09:30:44 +0000 2023;1710950846161457629;"Kasus kopi sianida kembali menjadi polemik, usai kasus itu difilimkan dengan judul Ice Cold: Murder, Coffee and Jessica Wongso.  Talk: Dosen Fakultas Hukum Universitas Krisnadwipayana- Prof. DR. Drs HR. Muchtar SH MH  Streaming &gt &gt  https://t.co/NJaL0w2E21 https://t.co/btzSt7KKOP";0;0;0;1;in;121640063;1710950846161457629;RadioElshinta;https://twitter.com/RadioElshinta/status/1710950846161457629
Sun Oct 08 09:25:27 +0000 2023;1710949518915826099;"Kenapa ice cold ini ga bahas subjek yang paling diuntungkan dari kematian mirna??  Kenapa kiblatnya cuma mencari bukti bahwa pelakunya jessica?";0;1;0;0;in;1353367248690270208;1710949518915826099;kaiizzt;https://twitter.com/kaiizzt/status/1710949518915826099
Sun Oct 08 09:15:45 +0000 2023;1710947076845289518;"Siapa yang pas 2016 nyalahin Jessica, skrg 2023 abis nonton dokumenter Ice Cold malah jadi overthinking?";0;0;0;0;in;1267480503357108225;1710947076845289518;yesyoumarkedme;https://twitter.com/yesyoumarkedme/status/1710947076845289518
Sun Oct 08 09:13:02 +0000 2023;1710946393047887876;"AYAH MIRNA NGAMUK Jessica Wongso Didukung Netizen Imbas Film Ice Cold : Netflix Itu Penipu   Baca Selengkapnya di https://t.co/AB4oiQ5TrQ https://t.co/jcOFRq1zCq";0;0;0;1;in;142305302;1710946393047887876;tribunmedan;https://twitter.com/tribunmedan/status/1710946393047887876
Sun Oct 08 09:06:21 +0000 2023;1710944711995978171;"Kampung baru bagi Warga Rempang dengan Fasilitas lengkap dan modern @YLBHI  @tvOneNews   Karni Ilyas Jessica Mirna Kopi Sianida Panas Ice Cold 27 M malmingan Gaza Hamas Israhell   #NKRI #Rempang https://t.co/HBF4elQhpR";0;0;0;0;in;1636699207926177792;1710944711995978171;bhinekaonekepri;https://twitter.com/bhinekaonekepri/status/1710944711995978171
Sun Oct 08 08:38:54 +0000 2023;1710937804010897492;"sudah kepalang nonton ice cold, jadinya sering baca info baru ttg keberlanjutan case nya jessica mirna, seperti nonton drakor yang on going alias tiap minggu update, kasusnya juga seperti cerita2 di drakor yahh alias sefakta itu wow";0;0;0;0;in;1130948096643350528;1710937804010897492;secretlifeofpew;https://twitter.com/secretlifeofpew/status/1710937804010897492
Sun Oct 08 08:28:59 +0000 2023;1710935308009865699;"Hebohnya kasus kopi sianida 7 tahun lalu yang dilakukan oleh Jessica Kumala Wongso terhadap sahabatnya Wayan Mirna Salihin kini kembali muncul ke peradaban. Adanya series dokumenter "Ice Cold: Murder, Coffee, and Jessica Wongso" kian menyita perhatian publik dan meninggalkan… https://t.co/XQMlvLGhZ2";0;4;2;0;in;55507370;1710935308009865699;tvOneNews;https://twitter.com/tvOneNews/status/1710935308009865699
Sun Oct 08 08:23:27 +0000 2023;1710933913823223893;"Hampir semua orang di muka bumi ngetawain gua karena udah bbrp tahun ini klo mau tidur pasti nonton sidang Jessica dulu hhaha   Seneng ada tayangan IceCold jadi rame lagi semoga bisa PK lalu Jessica bebas karena memang dia gak bersalah. Sekian hhhahah";0;14;6;28;in;2947291442;1710933913823223893;Heri_Horeh;https://twitter.com/Heri_Horeh/status/1710933913823223893
Sun Oct 08 08:06:16 +0000 2023;1710929590921875468;"@sagounadvin Dulu waktu rame2nya gue ga ngikutin, setelah lihat ice cold w jadi yakin kalo jessica ini ga bersalah. Kayak sus bgt sama bapaknya mirna🙃";0;0;0;0;in;1360058892902830080;1710906443090501981;borntobenature;https://twitter.com/borntobenature/status/1710929590921875468
Sun Oct 08 07:56:54 +0000 2023;1710927231856599410;"finally abis beres nonton dokumentasi ice cold jessica dan WAWWW sekali";0;0;0;0;in;1435542487586664449;1710927231856599410;mykeylop;https://twitter.com/mykeylop/status/1710927231856599410
Sun Oct 08 07:47:32 +0000 2023;1710924876259999789;"gue pun sama gregetnya ke bapaknya mirna, kenapa dia waktu itu ngeyel banget kalo jessica pelakunya. kenapa dia nggak ngotot gitu minta otopsi. malah sekarang kesannya dia "lu punya duit, lu punya kuasa." justru dia yang lebih narsistik. #jessicawongso #icecold #netflix https://t.co/G2x52twGMW";0;1;0;3;in;976001124;1710917321970311368;typagurrlll_;https://twitter.com/typagurrlll_/status/1710924876259999789
Sun Oct 08 07:46:18 +0000 2023;1710924563616518299;"after watching ice cold jessica mirna make me thinking whats up with this case, back then in 2016 something in my mind is just who tf is jessica mirna. and now i realize something about the power of media.";0;1;0;0;en;1604433455085150209;1710924563616518299;theossh;https://twitter.com/theossh/status/1710924563616518299
Sun Oct 08 07:38:32 +0000 2023;1710922611964940412;"baru nonton  “ICE COLD: Murder,Coffee,Jessica Wongso” Lanjut nonton podcast Om Deddy dgn Pak Otto Hasibuan Lanjut dengerin podcast dr. Djaja Surya Atmadja di podcastnya dr. Richard Lee.  Lanjut lg nonton wawancara Pak Karni Ilyas dgn Pak Otto Hasibuan&amp Ayah Mirna  Hmm gimana yah?!";0;0;0;0;in;2858088752;1710922611964940412;namanyaler;https://twitter.com/namanyaler/status/1710922611964940412
Sun Oct 08 07:35:21 +0000 2023;1710921810173362211;"Nah, yg bertanya2 soal judul 'Ice Cold'. Ini, ya. Karena memang di sini bahas 2 hal, bukan 3 hal. "Murder" dan "Coffee and Jessica Wongso"";0;0;0;3;in;459031052;1710921810173362211;MellianaKDewi;https://twitter.com/MellianaKDewi/status/1710921810173362211
Sun Oct 08 07:17:31 +0000 2023;1710917321970311368;"kira2 udah semingguan yang lalu kan film dokumenter jessica wongso. recently, fyp full bahas kopi si*anida. ada yang bikin parodinya, ada juga yg beropini. apalagi, banyak talkshow/podcast yg ngundang narsum. btw, kalian udah liat video ini belum? #icecold #jessicawongso #netflix https://t.co/oO4R46Qio6";0;2;1;14;in;976001124;1710917321970311368;typagurrlll_;https://twitter.com/typagurrlll_/status/1710917321970311368
Sun Oct 08 07:13:50 +0000 2023;1710916394400076219;"gue nangiss kejar pas nonton bagian² akhir dari dokumenter ice cold 😭 tambah liat di tt tangisan ibunya. setelah liat kejanggalan dan orang² yg nanganin kasus itu terlihat banyak skandal negatif makin percaya jessica dijadiin kambing hitam. semoga ada keadilan untuk jessica😭";0;1;0;0;in;1157266191590625282;1710916394400076219;o_0hellofuture;https://twitter.com/o_0hellofuture/status/1710916394400076219
Sun Oct 08 07:13:14 +0000 2023;1710916242620706823;"Baru kelar nonton Ice cold jessica wongso, asli hukuman 20 thn tanpa bukti akurat itu emang too much sih.";0;0;0;1;in;548972362;1710916242620706823;enzassaputra;https://twitter.com/enzassaputra/status/1710916242620706823
Sun Oct 08 07:07:03 +0000 2023;1710914685929926793;"just watched ice cold. wah gila sih kalo emg ternyata jessica ga bersalah";0;0;0;0;in;259667394;1710914685929926793;strwberrysorbet;https://twitter.com/strwberrysorbet/status/1710914685929926793
Sun Oct 08 06:58:23 +0000 2023;1710912507630764311;"Sudah nonton "Ice Cold: Murder, Coffee and Jessica Wongso" di Netflix.  Makin yakin bukan Jessica yang menyebabkan kematian Mirna.  Tanpa ada saksi dan bukti menghukum 20 tahun penjara 🤔   https://t.co/E4S7RVtlrw";0;0;0;0;in;3367645213;1710912507630764311;inong911;https://twitter.com/inong911/status/1710912507630764311
Sun Oct 08 06:58:08 +0000 2023;1710912444682703003;"@trystsin @bongkersz Sudah nonton di netflix ya  Ice Cold: Murder, Coffee and Jessica Wongso";0;0;0;2;en;124349078;1710719886094377175;edwinubod;https://twitter.com/edwinubod/status/1710912444682703003
Sun Oct 08 06:46:21 +0000 2023;1710909478307340678;"Munculnya kembali kasus 7 tahun yang lalu, Kopi Sianida oleh Jessica Wongso terhadap sahabatnya Mirna Salihin turut menghebohkan publik. Adanya serial dokumenter "Ice Cold" garapan Netflix semakin meninggalkan tanda tanya dibenak masyarakat.  Otto Hasibuan, selaku pengacara… https://t.co/QubyZZ4nSO";1;2;8;23;in;55507370;1710909478307340678;tvOneNews;https://twitter.com/tvOneNews/status/1710909478307340678
Sun Oct 08 06:00:46 +0000 2023;1710898006923649511;"Baru selesai nonton Ice Cold: Murder, Coffee, and Jessica Wongso. Sblm komengtar lbh jauh mgkn pertama2 saya ingin apresiasi yg bikin judul dokumenternya🙏🏼 cakeph";0;1;0;0;in;43829269;1710898006923649511;mithew;https://twitter.com/mithew/status/1710898006923649511
Sun Oct 08 05:49:22 +0000 2023;1710895137784725962;"Hebohnya kasus kopi sianida 7 tahun lalu yang dilakukan oleh Jessica Kumala Wongso terhadap sahabatnya Wayan Mirna Salihin kini kembali muncul ke peradaban. Adanya series dokumenter "Ice Cold: Murder, Coffee, and Jessica Wongso" kian menyita perhatian publik dan meninggalkan… https://t.co/N33DRP7M9L";3;12;11;24;in;55507370;1710895137784725962;tvOneNews;https://twitter.com/tvOneNews/status/1710895137784725962
Sun Oct 08 05:15:59 +0000 2023;1710886738582000085;"Dr. Djaja Surya Atmadja dokter forensik udah kasi penjelasan yang bener bener gampang dimengerti bahkan sama orang awam sekalipun, jadi bener" memperkuat kemungkinan klo jessica itu sebenernya ga salah #JessicaWongso #drrichardlee #djaja #kopisianida #IceCold #IceColdNetflix https://t.co/R52x64Er8G";0;0;4;7;in;1670024279403163649;1710886738582000085;ceciliastei_;https://twitter.com/ceciliastei_/status/1710886738582000085
Sun Oct 08 05:33:54 +0000 2023;1710891247962128537;"habis nonton ice cold, jadi keinget drama miracle in cell no 7 sama one ordinary day. what if kisah jessica ternyata sama seperti di drama tersebut, kalau aja ada bukti jelasnya 😞";0;0;0;0;in;1005734850064613378;1710891247962128537;theartof131_;https://twitter.com/theartof131_/status/1710891247962128537
Sun Oct 08 05:49:20 +0000 2023;1710895128083378547;"16 Orang yang Muncul di Film Dokumenter Ice Cold Murder, Coffee and Jessica Wongso https://t.co/DnymJohw34";0;0;0;0;en;775598663024259072;1710895128083378547;KabarBanten72;https://twitter.com/KabarBanten72/status/1710895128083378547
Sun Oct 08 05:15:07 +0000 2023;1710886518540415106;"Malas nonton dokumenter ice cold karena bau2nya banyak penggiringan opini dan konspirasi dari kubu jessica. Jessica bisa jelasin ga, di cctv dia ngapain dan kenapa ditutupi? Apa hubungannya kelakuan bapak mirna dengan opini "jessica bukan pelakunya"?";0;1;0;0;in;1047555094118424576;1710886518540415106;classicsmushy_;https://twitter.com/classicsmushy_/status/1710886518540415106
Sun Oct 08 05:13:35 +0000 2023;1710886131871653949;"Film dokumenter Netflix berjudul Ice Cold: Murder, Coffee and Jessica Wongso mengungkap kembali kasus pembunuhan dengan terpidana Jessica Wongso. https://t.co/1CZVFDasGO";0;0;0;0;in;1291246080269545472;1710886131871653949;ngopibareng_id;https://twitter.com/ngopibareng_id/status/1710886131871653949
Sun Oct 08 05:11:24 +0000 2023;1710885584418623887;"Tidak memprovokasi  AniesMuhaimin2024 Kompas Israhell Kylie Karni Ilyas Teroris Manchester City Djaja Rusia Ozil Jessica Mirna Kopi Sianida Ice Cold Iran Netanyahu GOAT bella hadid Gaza Vernon  #tolakintoleransi #tolakradikalisme #tolakterorisme https://t.co/9qnblHXO35";0;0;0;0;in;1636699207926177792;1710885584418623887;bhinekaonekepri;https://twitter.com/bhinekaonekepri/status/1710885584418623887
Sun Oct 08 05:09:59 +0000 2023;1710885225411264719;"Please up lagi kasus ini sumpah, kejanggalannya bener” gk masuk diakall #IceCold #Jessica";0;0;0;1;in;1382439517525659648;1710885225411264719;Milk_y;https://twitter.com/Milk_y/status/1710885225411264719
Sun Oct 08 05:05:47 +0000 2023;1710884170103488612;"Layanan streaming Netflix membuat dokumenter yang bertajuk “Ice Cold: Murder, Coffe and Jessica Wongso” membuat publik kembali membicarakan kasus tersebut.*";0;0;0;0;in;1702513655806676992;1710884162889294213;Gardapublik_id;https://twitter.com/Gardapublik_id/status/1710884170103488612
Sun Oct 08 04:58:50 +0000 2023;1710882421871460537;"@tanyarlfes Menurutku "ice cold murder" itu satu kalimat, trus ada koma baru tulisan "coffee and jessica wongso" (menjelaskan kalimat sblm koma)";0;0;0;1;in;1461048839289245700;1710834390199325022;Mengadiadi;https://twitter.com/Mengadiadi/status/1710882421871460537
Sun Oct 08 04:57:27 +0000 2023;1710882074998239270;"@tanyarlfes apa coffee dan jessica terkait dgn murder (pembunuhan)? Jadi, ada murder, coffee, dan jessica dalam kasus ICE COLD. Tapi, pisahkan murder nya krn mungkin gak berkaitan dgn coffee &amp  jessica nya  Ini mah menurutku yaaaa";0;0;0;0;in;996768272;1710834390199325022;inesselamelia;https://twitter.com/inesselamelia/status/1710882074998239270
